Height(Centimeter);Weight(Kilograms);Gender;BMI;Skin Color;Clothes Color;Pants Color
179.87662780000002;65.8695416192;Male;Ideal;(235, 185, 152);(76, 32, 226);(30, 239, 230)
175.0426776;68.9837682136;Male;Ideal;(127, 41, 44);(95, 50, 21);(2, 206, 127)
169.33250360000002;45.4836202856;Female;Underweight;(253, 220, 213);(159, 232, 14);(188, 244, 190)
179.0243562;62.4394789152;Male;Ideal;(243, 214, 200);(66, 84, 148);(250, 209, 53)
177.5768102;61.465480813599996;Male;Ideal;(246, 215, 197);(102, 126, 247);(210, 129, 5)
169.28851079999998;53.814381676;Female;Ideal;(252, 218, 191);(70, 221, 49);(178, 31, 145)
175.2943916;66.1719967648;Male;Ideal;(235, 185, 152);(129, 176, 39);(231, 245, 172)
168.3028638;52.3038749568;Female;Underweight;(127, 41, 44);(59, 84, 159);(254, 125, 81)
174.99439220000002;54.1168821808;Female;Underweight;(204, 150, 103);(87, 81, 210);(45, 174, 8)
180.90705499999999;59.9443146824;Male;Underweight;(246, 215, 197);(51, 221, 255);(242, 18, 128)
174.4623638;56.5560731608;Female;Ideal;(235, 185, 152);(193, 209, 91);(156, 55, 191)
177.5437394;61.3055442744;Male;Ideal;(226, 165, 137);(208, 169, 238);(154, 90, 140)
174.49665380000002;52.6330466712;Female;Underweight;(252, 218, 191);(162, 21, 251);(191, 2, 161)
177.42789;61.700758984;Male;Ideal;(235, 185, 152);(74, 163, 188);(86, 209, 131)
161.1407242;50.880004309600004;Female;Ideal;(243, 214, 200);(249, 235, 126);(37, 87, 86)
162.85291279999998;60.396455188;Female;Ideal;(253, 220, 213);(115, 203, 13);(62, 54, 49)
182.245635;59.914060096;Male;Underweight;(235, 185, 152);(5, 73, 143);(185, 43, 160)
168.1411166;61.457406876;Female;Ideal;(226, 165, 137);(33, 225, 226);(163, 104, 84)
166.9541238;57.527712584;Female;Ideal;(235, 185, 152);(210, 117, 171);(179, 233, 110)
183.3114444;62.3999256928;Male;Ideal;(127, 41, 44);(44, 57, 97);(110, 239, 172)
168.87797060000003;57.739086456;Female;Ideal;(226, 165, 137);(116, 145, 254);(129, 146, 120)
176.052861;56.341478785599996;Female;Underweight;(204, 150, 103);(178, 153, 230);(201, 34, 228)
172.7948538;54.2294637152;Female;Underweight;(252, 218, 191);(2, 171, 193);(26, 73, 116)
167.5834596;41.39368101184;Female;Underweight;(246, 215, 197);(185, 108, 115);(188, 176, 79)
181.0982154;64.642076308;Male;Ideal;(204, 150, 103);(105, 212, 13);(64, 53, 91)
181.64632200000003;57.9621176424;Female;Underweight;(127, 41, 44);(83, 199, 90);(36, 127, 34)
174.2459304;58.448322907199994;Male;Ideal;(246, 215, 197);(6, 167, 242);(88, 142, 221)
173.18654719999998;61.655671939200005;Male;Ideal;(127, 41, 44);(115, 176, 238);(196, 72, 56)
177.497994;68.891099368;Male;Ideal;(119, 78, 58);(112, 249, 27);(118, 174, 78)
172.5675746;59.886708498400004;Male;Ideal;(204, 150, 103);(212, 243, 255);(32, 186, 238)
177.3001026;55.8687905624;Female;Underweight;(246, 215, 197);(96, 180, 241);(22, 65, 111)
165.5988814;53.383786790399995;Female;Ideal;(235, 185, 152);(99, 56, 178);(40, 51, 232)
172.314362;57.630904764;Female;Ideal;(246, 215, 197);(3, 153, 129);(208, 50, 188)
174.01278380000002;62.561767318399994;Male;Ideal;(246, 215, 197);(112, 213, 165);(105, 35, 192)
165.47792660000002;52.2484006552;Female;Ideal;(243, 214, 200);(168, 240, 61);(140, 96, 60)
170.06166140000002;54.7157596984;Female;Ideal;(235, 185, 152);(49, 30, 236);(185, 152, 210)
173.3791046;61.87448472;Male;Ideal;(246, 215, 197);(9, 231, 236);(92, 201, 66)
172.811821;67.6145554024;Male;Ideal;(246, 215, 197);(28, 21, 27);(186, 239, 198)
163.94630659999999;50.4880554624;Female;Ideal;(226, 165, 137);(194, 218, 76);(87, 166, 33)
181.6688772;57.9696926288;Female;Underweight;(246, 215, 197);(98, 32, 34);(92, 33, 69)
176.7330476;62.48207120400001;Male;Ideal;(226, 165, 137);(83, 221, 77);(124, 22, 1)
169.7844458;58.961834410399995;Male;Ideal;(235, 185, 152);(206, 10, 196);(99, 1, 126)
174.20031200000003;55.937328313600005;Female;Underweight;(253, 220, 213);(81, 197, 69);(14, 69, 42)
176.5584226;66.57968525439999;Male;Ideal;(119, 78, 58);(178, 94, 61);(154, 144, 53)
171.4424308;61.4536874216;Male;Ideal;(119, 78, 58);(239, 249, 52);(52, 109, 142)
170.70006500000002;58.520126520800005;Male;Ideal;(246, 215, 197);(10, 166, 248);(169, 80, 70)
171.86810939999998;62.036870656;Male;Ideal;(235, 185, 152);(191, 20, 32);(95, 135, 122)
177.8937514;55.5797163808;Female;Underweight;(119, 78, 58);(228, 211, 52);(25, 170, 138)
174.985807;53.5297980552;Female;Underweight;(252, 218, 191);(210, 49, 101);(21, 153, 91)
174.9017076;61.378708664;Male;Ideal;(243, 214, 200);(255, 44, 207);(69, 12, 208)
173.7473538;64.97505819519999;Male;Ideal;(119, 78, 58);(206, 50, 27);(145, 134, 128)
176.5745516;62.54929353839999;Male;Ideal;(246, 215, 197);(109, 35, 2);(235, 27, 6)
176.8829584;61.2435836072;Male;Ideal;(246, 215, 197);(74, 3, 123);(74, 160, 124)
173.4201002;61.246713392000004;Male;Ideal;(204, 150, 103);(244, 49, 112);(202, 171, 122)
166.60362920000003;55.782517364;Female;Ideal;(252, 218, 191);(165, 45, 179);(75, 4, 142)
163.46909140000002;54.6479023352;Female;Ideal;(226, 165, 137);(171, 201, 154);(189, 144, 228)
171.7975228;61.47713812799999;Male;Ideal;(226, 165, 137);(39, 126, 139);(70, 55, 172)
176.466881;62.1841519784;Male;Ideal;(127, 41, 44);(65, 97, 190);(43, 0, 221)
175.0925632;60.5033214632;Male;Ideal;(243, 214, 200);(214, 191, 200);(88, 216, 98)
167.60195080000003;60.532079196000005;Female;Ideal;(226, 165, 137);(188, 171, 24);(194, 4, 130)
171.84806880000002;56.4679402352;Female;Ideal;(252, 218, 191);(102, 198, 49);(130, 248, 37)
174.7400366;65.5658617752;Male;Ideal;(235, 185, 152);(103, 36, 54);(112, 25, 211)
169.7339506;60.707755377599995;Male;Ideal;(204, 150, 103);(180, 4, 225);(64, 133, 120)
174.579534;49.8512576536;Female;Underweight;(127, 41, 44);(209, 199, 229);(39, 116, 223)
168.502203;55.6758325256;Female;Ideal;(246, 215, 197);(2, 91, 34);(185, 112, 252)
171.3808358;44.9393552448;Female;Underweight;(119, 78, 58);(45, 154, 50);(7, 81, 194)
172.0265292;61.1440201632;Male;Ideal;(243, 214, 200);(57, 145, 220);(39, 238, 224)
165.6113528;53.020051365600004;Female;Ideal;(243, 214, 200);(74, 218, 49);(88, 1, 106)
181.5872162;61.50929780079999;Male;Ideal;(246, 215, 197);(186, 17, 244);(136, 38, 108)
165.7102604;51.5495061016;Female;Ideal;(235, 185, 152);(38, 224, 193);(238, 100, 147)
177.7823978;63.407580320799994;Male;Ideal;(119, 78, 58);(140, 168, 241);(24, 126, 205)
165.56400720000002;55.0968676968;Female;Ideal;(204, 150, 103);(35, 182, 228);(96, 220, 26)
177.9585214;60.917632396;Male;Ideal;(253, 220, 213);(67, 96, 71);(89, 131, 207)
174.2859608;56.7897184;Female;Ideal;(204, 150, 103);(125, 148, 33);(209, 19, 101)
173.1221074;56.6989546408;Female;Ideal;(243, 214, 200);(97, 214, 38);(126, 0, 243)
161.2439498;53.3174262808;Female;Ideal;(235, 185, 152);(43, 62, 98);(31, 47, 70)
181.08833479999998;64.6886602064;Male;Ideal;(127, 41, 44);(198, 95, 234);(216, 201, 110)
178.0919984;65.30595355919999;Male;Ideal;(243, 214, 200);(98, 101, 200);(145, 161, 145)
174.85179660000003;64.1890739776;Male;Ideal;(226, 165, 137);(241, 38, 55);(41, 252, 68)
178.200685;51.6477541288;Female;Underweight;(204, 150, 103);(198, 255, 151);(6, 126, 41)
176.77589740000002;60.6811295272;Male;Ideal;(243, 214, 200);(119, 247, 52);(46, 161, 199)
167.21488019999998;55.6002640984;Female;Ideal;(252, 218, 191);(148, 17, 104);(141, 203, 60)
181.172739;61.4547306832;Male;Ideal;(246, 215, 197);(213, 141, 98);(200, 84, 151)
173.24994560000002;65.003815928;Male;Ideal;(243, 214, 200);(107, 76, 48);(140, 190, 167)
182.5571152;60.949837427999995;Male;Underweight;(119, 78, 58);(159, 78, 186);(27, 147, 239)
176.1560358;58.496585096;Male;Ideal;(226, 165, 137);(103, 70, 243);(194, 66, 103)
172.568997;64.5648749496;Male;Ideal;(252, 218, 191);(33, 202, 109);(24, 209, 32)
177.0867426;62.930174740800005;Male;Ideal;(204, 150, 103);(64, 119, 167);(191, 33, 201)
164.2702836;51.4027690896;Female;Ideal;(235, 185, 152);(131, 147, 54);(18, 182, 95)
165.9491728;53.8269008152;Female;Ideal;(119, 78, 58);(102, 105, 180);(238, 78, 61)
171.3564264;65.38619398399999;Male;Ideal;(252, 218, 191);(187, 213, 89);(8, 53, 218)
180.5441652;70.3266726888;Male;Ideal;(226, 165, 137);(136, 16, 77);(151, 216, 67)
169.3174922;61.3793436928;Male;Ideal;(119, 78, 58);(249, 115, 156);(71, 52, 90)
172.12183;49.8695827704;Female;Underweight;(243, 214, 200);(239, 235, 186);(253, 148, 155)
170.7672988;56.444761684;Female;Ideal;(246, 215, 197);(83, 143, 224);(220, 148, 97)
171.2755782;60.970475864;Male;Ideal;(226, 165, 137);(198, 130, 142);(227, 57, 219)
177.1641872;59.2997150912;Male;Ideal;(119, 78, 58);(84, 118, 205);(197, 171, 1)
173.07600639999998;58.3370567896;Male;Ideal;(127, 41, 44);(176, 58, 178);(181, 74, 193)
175.10810800000002;60.4830005416;Male;Ideal;(119, 78, 58);(64, 36, 173);(53, 234, 87)
176.1576868;61.8818329104;Male;Ideal;(246, 215, 197);(42, 115, 161);(68, 246, 109)
177.455322;63.733712968800006;Male;Ideal;(119, 78, 58);(239, 53, 211);(159, 103, 72)
176.0682788;61.73378048159999;Male;Ideal;(226, 165, 137);(157, 39, 148);(30, 20, 83)
167.46245399999998;47.755980128000004;Female;Underweight;(243, 214, 200);(11, 145, 20);(151, 85, 236)
173.7964012;57.709149384;Female;Ideal;(252, 218, 191);(193, 245, 204);(162, 148, 196)
167.4911306;54.709364051200005;Female;Ideal;(235, 185, 152);(101, 255, 61);(180, 63, 2)
173.17880019999998;52.164440776;Female;Underweight;(226, 165, 137);(10, 231, 47);(90, 144, 115)
178.4599682;58.94627620479999;Male;Ideal;(226, 165, 137);(48, 247, 49);(95, 214, 175)
167.7821384;47.3133196952;Female;Underweight;(235, 185, 152);(48, 115, 180);(143, 19, 123)
172.0520562;59.63487422;Male;Ideal;(252, 218, 191);(210, 103, 166);(217, 238, 56)
165.850443;57.3164294304;Female;Ideal;(253, 220, 213);(98, 248, 254);(101, 187, 158)
173.1385666;54.9918157896;Female;Underweight;(252, 218, 191);(166, 80, 94);(103, 142, 137)
175.1457254;63.63011255599999;Male;Ideal;(127, 41, 44);(122, 244, 172);(81, 28, 13)
173.2041494;58.635021374400004;Male;Ideal;(253, 220, 213);(137, 36, 158);(165, 40, 182)
176.70957800000002;57.282228593599996;Female;Underweight;(252, 218, 191);(131, 137, 13);(92, 93, 62)
177.85984240000002;62.34309061519999;Male;Ideal;(235, 185, 152);(185, 133, 30);(150, 103, 58)
175.63706299999998;53.197179041599995;Female;Underweight;(246, 215, 197);(71, 216, 100);(35, 159, 143)
178.4174486;54.91751742;Female;Underweight;(253, 220, 213);(211, 220, 50);(107, 226, 100)
179.47685719999998;64.7492600976;Male;Ideal;(235, 185, 152);(33, 209, 33);(39, 33, 26)
171.3267592;57.124696092;Female;Ideal;(235, 185, 152);(156, 131, 40);(222, 204, 169)
165.1910336;51.811546199999995;Female;Ideal;(235, 185, 152);(57, 52, 234);(150, 36, 120)
178.96431059999998;60.3972716536;Male;Ideal;(253, 220, 213);(103, 42, 147);(155, 46, 134)
170.4669946;54.7622982376;Female;Ideal;(127, 41, 44);(188, 55, 127);(180, 67, 105)
173.3403442;62.2940119608;Male;Ideal;(204, 150, 103);(184, 181, 39);(24, 192, 244)
169.567352;47.7709033048;Female;Underweight;(243, 214, 200);(68, 254, 157);(187, 219, 94)
174.575978;52.7634543712;Female;Underweight;(127, 41, 44);(110, 35, 131);(6, 150, 220)
161.1663528;53.590534024;Female;Ideal;(226, 165, 137);(89, 124, 209);(247, 28, 202)
176.080547;60.6206203544;Male;Ideal;(204, 150, 103);(151, 81, 237);(204, 125, 192)
175.4443532;56.224406690399995;Female;Underweight;(226, 165, 137);(160, 143, 110);(30, 245, 87)
179.0965176;65.086142876;Male;Ideal;(252, 218, 191);(55, 214, 123);(85, 94, 56)
170.9259726;53.4867975336;Female;Underweight;(235, 185, 152);(130, 60, 57);(13, 93, 183)
176.12238079999997;64.44635136000001;Male;Ideal;(252, 218, 191);(101, 199, 170);(73, 238, 69)
171.04342219999998;61.892583040800005;Male;Ideal;(246, 215, 197);(210, 98, 62);(252, 184, 97)
168.517189;54.7260108776;Female;Ideal;(253, 220, 213);(105, 201, 60);(56, 141, 234)
163.5581438;56.9376347512;Female;Ideal;(235, 185, 152);(248, 145, 1);(254, 212, 129)
169.3580306;51.307469410399996;Female;Underweight;(204, 150, 103);(66, 72, 221);(109, 6, 136)
183.8096654;61.12038802;Male;Underweight;(204, 150, 103);(249, 191, 58);(217, 136, 33)
173.35228220000002;50.3551530064;Female;Underweight;(226, 165, 137);(250, 51, 220);(18, 18, 205)
166.45242299999998;55.4877732824;Female;Ideal;(253, 220, 213);(243, 124, 110);(190, 90, 210)
171.7216022;59.1829605104;Male;Ideal;(204, 150, 103);(181, 161, 102);(36, 241, 232)
174.46238920000002;56.4976958704;Female;Ideal;(226, 165, 137);(153, 71, 19);(255, 21, 226)
174.2723718;58.8135098264;Male;Ideal;(226, 165, 137);(11, 169, 101);(151, 240, 189)
180.1411942;64.3401201136;Male;Ideal;(204, 150, 103);(244, 248, 52);(132, 50, 2)
176.05903320000002;56.224089176;Female;Underweight;(127, 41, 44);(105, 159, 167);(84, 11, 28)
174.1577416;59.166994072;Male;Ideal;(243, 214, 200);(166, 58, 43);(72, 11, 65)
174.34397439999998;57.649365958400004;Female;Ideal;(204, 150, 103);(37, 75, 211);(176, 123, 146)
168.56377260000002;61.7156368016;Female;Ideal;(235, 185, 152);(38, 70, 200);(187, 66, 2)
175.248697;51.7275409616;Female;Underweight;(119, 78, 58);(100, 177, 133);(232, 17, 116)
171.36158260000002;55.444409887199996;Female;Ideal;(235, 185, 152);(23, 237, 17);(43, 10, 211)
172.2238618;56.1443477024;Female;Ideal;(226, 165, 137);(87, 102, 138);(149, 113, 43)
181.68066280000002;52.9468416168;Female;Underweight;(246, 215, 197);(215, 47, 58);(140, 100, 229)
184.1339218;70.08137013519999;Male;Ideal;(252, 218, 191);(241, 42, 98);(152, 223, 62)
169.183177;55.8477438936;Female;Ideal;(204, 150, 103);(254, 150, 233);(251, 148, 190)
180.5187652;63.0275609432;Male;Ideal;(226, 165, 137);(72, 97, 80);(196, 28, 37)
168.48955379999998;68.18027534480001;Female;Ideal;(119, 78, 58);(33, 6, 47);(215, 238, 178)
180.7776928;58.806524509599996;Male;Underweight;(246, 215, 197);(147, 127, 130);(245, 97, 117)
175.35273540000003;62.81455413999999;Male;Ideal;(246, 215, 197);(251, 236, 163);(114, 120, 168)
176.1469426;62.464834708;Male;Ideal;(226, 165, 137);(178, 141, 251);(49, 164, 114)
172.8562964;57.3457768328;Female;Ideal;(243, 214, 200);(171, 2, 101);(117, 45, 105)
181.596792;60.2652310224;Male;Underweight;(127, 41, 44);(118, 201, 228);(253, 127, 103)
175.4152448;52.3320883792;Female;Underweight;(127, 41, 44);(134, 213, 234);(219, 251, 3)
173.3227928;50.1775263792;Female;Underweight;(226, 165, 137);(174, 97, 218);(68, 207, 108)
172.54921040000002;54.608848064;Female;Underweight;(243, 214, 200);(126, 159, 149);(55, 220, 187)
174.129319;59.03744819679999;Male;Ideal;(252, 218, 191);(118, 255, 153);(144, 9, 65)
171.638214;57.060648901600004;Female;Ideal;(235, 185, 152);(130, 24, 77);(160, 78, 58)
168.5604706;53.2621787752;Female;Ideal;(253, 220, 213);(214, 155, 116);(137, 27, 117)
179.7336258;60.6556376568;Male;Ideal;(235, 185, 152);(126, 183, 91);(224, 162, 91)
170.4521864;59.537941609600004;Male;Ideal;(127, 41, 44);(17, 70, 210);(53, 163, 65)
163.86632200000003;57.975543965600004;Female;Ideal;(127, 41, 44);(223, 139, 54);(58, 143, 231)
171.3950852;54.8490703872;Female;Ideal;(252, 218, 191);(215, 53, 183);(81, 128, 52)
170.77270900000002;63.9853204512;Male;Ideal;(235, 185, 152);(172, 147, 179);(150, 129, 23)
172.70105160000003;65.3923628352;Male;Ideal;(252, 218, 191);(119, 40, 179);(107, 231, 155)
171.34332;55.1939363848;Female;Ideal;(226, 165, 137);(107, 97, 14);(123, 153, 79)
169.6939964;55.0326844288;Female;Ideal;(226, 165, 137);(194, 148, 25);(154, 193, 179)
167.8930602;56.6358599936;Female;Ideal;(246, 215, 197);(169, 5, 234);(81, 128, 138)
167.94614620000002;56.3122674608;Female;Ideal;(243, 214, 200);(151, 157, 161);(248, 63, 119)
164.3614696;59.08679900639999;Female;Ideal;(235, 185, 152);(17, 168, 188);(163, 143, 156)
175.2991414;54.3375093296;Female;Underweight;(204, 150, 103);(70, 57, 47);(106, 48, 150)
171.3554358;62.498718030400006;Male;Ideal;(235, 185, 152);(115, 200, 89);(69, 93, 157)
181.88680920000002;62.540856727199994;Male;Ideal;(204, 150, 103);(185, 136, 169);(11, 136, 66)
175.4854758;59.41919122400001;Male;Ideal;(127, 41, 44);(161, 207, 55);(153, 137, 180)
172.2543926;52.5407860584;Female;Underweight;(246, 215, 197);(240, 22, 165);(95, 121, 19)
179.68419740000002;58.289928580799995;Male;Underweight;(127, 41, 44);(189, 114, 33);(10, 104, 178)
163.66642399999998;54.1407864792;Female;Ideal;(243, 214, 200);(235, 25, 181);(255, 4, 237)
179.86961739999998;63.3832224304;Male;Ideal;(119, 78, 58);(42, 127, 198);(93, 242, 4)
164.86408480000003;58.7805790472;Female;Ideal;(127, 41, 44);(123, 131, 36);(115, 164, 156)
173.4900264;57.5221787616;Female;Ideal;(243, 214, 200);(61, 244, 52);(32, 90, 90)
173.7665054;60.2913579216;Male;Ideal;(119, 78, 58);(21, 5, 47);(109, 232, 158)
168.5343848;45.2223739732;Female;Underweight;(243, 214, 200);(141, 8, 206);(212, 28, 28)
170.86704459999999;56.5097160584;Female;Ideal;(246, 215, 197);(71, 117, 53);(97, 109, 170)
169.2586404;54.5733318104;Female;Ideal;(204, 150, 103);(232, 4, 7);(211, 151, 228)
165.1233934;38.2210000164;Female;Underweight;(246, 215, 197);(98, 236, 63);(175, 34, 22)
171.9407026;56.4281148576;Female;Ideal;(252, 218, 191);(124, 94, 64);(104, 85, 63)
178.47757040000002;58.4305421008;Male;Underweight;(243, 214, 200);(144, 167, 232);(32, 107, 187)
168.1279594;54.9276325216;Female;Ideal;(204, 150, 103);(225, 105, 246);(117, 131, 51)
166.6924022;57.4683827504;Female;Ideal;(204, 150, 103);(57, 248, 8);(73, 104, 161)
181.8384222;61.572392448;Male;Ideal;(252, 218, 191);(163, 169, 81);(115, 71, 167)
174.11367259999997;49.308171952;Female;Underweight;(253, 220, 213);(170, 54, 252);(97, 238, 128)
174.04755640000002;55.38244922;Female;Underweight;(243, 214, 200);(64, 43, 162);(169, 227, 24)
168.1876748;49.5856795376;Female;Underweight;(127, 41, 44);(185, 40, 183);(186, 109, 225)
166.9059908;51.620493249599996;Female;Ideal;(243, 214, 200);(237, 162, 9);(98, 10, 125)
183.48728860000003;72.33014319360001;Male;Ideal;(252, 218, 191);(12, 213, 123);(65, 242, 207)
168.99382;63.0595391792;Female;Ideal;(226, 165, 137);(46, 124, 45);(32, 162, 144)
171.267247;57.1154428152;Female;Ideal;(235, 185, 152);(117, 207, 59);(53, 150, 104)
163.4167166;56.0106287808;Female;Ideal;(235, 185, 152);(245, 31, 112);(67, 220, 78)
173.47491340000002;63.5054654744;Male;Ideal;(253, 220, 213);(130, 60, 18);(129, 8, 166)
175.6533698;58.257768907999996;Male;Ideal;(119, 78, 58);(3, 6, 59);(37, 169, 16)
176.5538506;60.098898836;Male;Ideal;(127, 41, 44);(198, 47, 178);(132, 133, 116)
167.0151092;51.2439211712;Female;Underweight;(204, 150, 103);(75, 72, 201);(78, 63, 130)
170.74791860000002;70.6522610264;Male;Ideal;(226, 165, 137);(18, 116, 239);(3, 95, 126)
167.64584200000002;52.6341806512;Female;Ideal;(246, 215, 197);(28, 242, 168);(31, 223, 238)
172.2985124;52.4309714352;Female;Underweight;(204, 150, 103);(145, 148, 15);(101, 124, 61)
181.42399580000003;62.755178947199994;Male;Ideal;(246, 215, 197);(129, 239, 195);(232, 58, 207)
175.08646720000002;51.1924384792;Female;Underweight;(246, 215, 197);(34, 12, 75);(199, 225, 66)
173.3818224;60.5732653496;Male;Ideal;(253, 220, 213);(19, 162, 105);(82, 202, 29)
165.7336538;50.9330745736;Female;Ideal;(204, 150, 103);(152, 218, 82);(63, 85, 103)
169.16580340000002;62.473090082400006;Male;Ideal;(243, 214, 200);(74, 193, 54);(232, 123, 93)
176.4839498;55.6482994912;Female;Underweight;(127, 41, 44);(73, 58, 112);(152, 157, 62)
168.2572454;49.130137092;Female;Underweight;(235, 185, 152);(243, 123, 130);(164, 158, 210)
165.2438148;63.2285929176;Female;Ideal;(119, 78, 58);(77, 255, 71);(14, 200, 156)
177.5454158;54.3858168776;Female;Underweight;(243, 214, 200);(96, 216, 211);(232, 253, 161)
176.02347319999998;67.67207086799999;Male;Ideal;(119, 78, 58);(105, 58, 76);(190, 91, 161)
183.07685;57.7907052256;Female;Underweight;(204, 150, 103);(51, 229, 29);(104, 182, 140)
167.6323292;53.6641066464;Female;Ideal;(246, 215, 197);(32, 166, 73);(68, 213, 168)
174.936023;61.255376999199996;Male;Ideal;(235, 185, 152);(212, 115, 171);(128, 77, 160)
174.36111939999998;54.626855666400004;Female;Underweight;(246, 215, 197);(248, 71, 195);(3, 228, 237)
171.84819579999998;59.439149271999995;Male;Ideal;(226, 165, 137);(213, 128, 104);(247, 32, 12)
175.64600380000002;58.101778619200005;Male;Ideal;(127, 41, 44);(64, 200, 142);(97, 82, 200)
177.9497076;64.234977488;Male;Ideal;(246, 215, 197);(115, 65, 42);(107, 123, 221)
181.3765486;61.298695035200005;Male;Ideal;(246, 215, 197);(85, 194, 0);(176, 177, 165)
175.34884920000002;66.91860919679999;Male;Ideal;(235, 185, 152);(149, 54, 46);(130, 175, 26)
168.9965124;47.4101615872;Female;Underweight;(127, 41, 44);(49, 209, 103);(1, 49, 67)
172.0045836;56.3198878064;Female;Ideal;(226, 165, 137);(234, 213, 204);(39, 128, 195)
171.7933826;59.107664238400005;Male;Ideal;(127, 41, 44);(248, 34, 133);(67, 73, 204)
168.74746539999998;54.68164958;Female;Ideal;(204, 150, 103);(12, 233, 80);(176, 171, 98)
173.1114902;53.434407657600005;Female;Underweight;(204, 150, 103);(236, 33, 241);(44, 156, 0)
174.7972628;56.2752089944;Female;Underweight;(243, 214, 200);(135, 199, 200);(140, 161, 126)
179.55752760000001;63.6268920528;Male;Ideal;(204, 150, 103);(70, 95, 5);(145, 211, 38)
167.77568680000002;56.2639145536;Female;Ideal;(119, 78, 58);(94, 52, 119);(20, 157, 95)
183.9409326;65.17209856000001;Male;Ideal;(252, 218, 191);(230, 195, 252);(28, 40, 135)
170.0059084;53.404016993599996;Female;Underweight;(235, 185, 152);(130, 173, 41);(121, 58, 207)
166.4648436;53.651542148;Female;Ideal;(204, 150, 103);(118, 91, 219);(198, 151, 98)
171.55604499999998;57.9896506768;Female;Ideal;(226, 165, 137);(211, 22, 88);(241, 139, 105)
172.11847720000003;61.76879778399999;Male;Ideal;(253, 220, 213);(96, 241, 111);(245, 122, 149)
168.0090112;51.3184009776;Female;Underweight;(243, 214, 200);(74, 157, 210);(176, 225, 203)
169.42686460000002;53.3209189392;Female;Ideal;(253, 220, 213);(109, 206, 224);(155, 217, 223)
165.33421339999998;60.7280762992;Female;Ideal;(235, 185, 152);(74, 192, 27);(126, 181, 196)
173.9723978;59.51589703839999;Male;Ideal;(127, 41, 44);(236, 200, 149);(201, 146, 114)
165.52275759999998;42.73727494688;Female;Underweight;(204, 150, 103);(217, 211, 93);(28, 253, 210)
171.4679578;57.967288591199996;Female;Ideal;(253, 220, 213);(125, 91, 190);(191, 103, 114)
167.0487896;45.4675177696;Female;Underweight;(226, 165, 137);(53, 100, 149);(41, 200, 228)
170.5379876;56.4888961856;Female;Ideal;(127, 41, 44);(198, 36, 70);(233, 148, 131)
171.0639454;63.425451845599994;Male;Ideal;(119, 78, 58);(36, 168, 55);(233, 1, 125)
174.3608146;58.518130716;Male;Ideal;(252, 218, 191);(237, 6, 127);(130, 127, 123)
177.6520958;56.870911368;Female;Underweight;(253, 220, 213);(24, 8, 81);(118, 196, 192)
170.9541158;56.2015456536;Female;Ideal;(235, 185, 152);(28, 230, 164);(81, 104, 108)
174.7048068;66.7463803144;Male;Ideal;(127, 41, 44);(250, 249, 195);(234, 113, 130)
167.9531058;51.504419056799996;Female;Underweight;(246, 215, 197);(139, 250, 22);(222, 201, 157)
168.4113472;53.179352875999996;Female;Ideal;(235, 185, 152);(73, 245, 36);(169, 87, 83)
175.7316018;58.07224978;Male;Ideal;(246, 215, 197);(200, 228, 159);(136, 122, 204)
169.9476662;53.8897686664;Female;Ideal;(253, 220, 213);(136, 221, 109);(90, 17, 48)
174.5059502;56.5523537064;Female;Ideal;(204, 150, 103);(6, 104, 199);(139, 247, 52)
180.5603958;67.1881335632;Male;Ideal;(253, 220, 213);(178, 61, 187);(197, 244, 128)
166.4359638;55.7889130112;Female;Ideal;(235, 185, 152);(160, 100, 2);(155, 37, 171)
168.16163980000002;52.647516255999996;Female;Ideal;(226, 165, 137);(224, 214, 209);(15, 193, 111)
169.346372;48.8156617584;Female;Underweight;(252, 218, 191);(55, 186, 248);(178, 201, 54)
174.56663079999998;62.158115797600004;Male;Ideal;(127, 41, 44);(254, 158, 108);(159, 177, 121)
169.427906;54.7234707624;Female;Ideal;(127, 41, 44);(81, 210, 76);(238, 39, 126)
164.8365512;53.9254663568;Female;Ideal;(243, 214, 200);(192, 110, 241);(142, 51, 224)
173.2587086;58.761210668800004;Male;Ideal;(226, 165, 137);(50, 20, 215);(22, 21, 24)
179.0704318;60.7876329288;Male;Ideal;(119, 78, 58);(205, 76, 176);(145, 38, 106)
169.2974008;57.7240725608;Female;Ideal;(119, 78, 58);(4, 21, 224);(70, 221, 45)
174.0230962;61.5489417416;Male;Ideal;(253, 220, 213);(228, 138, 198);(235, 215, 249)
173.8756238;64.85458416;Male;Ideal;(119, 78, 58);(197, 122, 130);(121, 90, 94)
174.2778836;50.0652623592;Female;Underweight;(119, 78, 58);(239, 105, 63);(218, 200, 154)
172.16290180000001;52.9122325472;Female;Underweight;(253, 220, 213);(108, 63, 0);(76, 238, 40)
174.2880436;58.973854598399996;Male;Ideal;(243, 214, 200);(92, 17, 26);(73, 222, 126)
178.88846619999998;64.70961615680001;Male;Ideal;(253, 220, 213);(159, 40, 14);(227, 168, 9)
166.24302540000002;49.033068404000005;Female;Underweight;(243, 214, 200);(138, 2, 202);(175, 22, 153)
179.57233580000002;54.195398956000005;Female;Underweight;(204, 150, 103);(64, 127, 38);(181, 165, 180)
170.8920636;50.5899322256;Female;Underweight;(119, 78, 58);(107, 232, 115);(27, 16, 235)
168.851072;58.79396001119999;Female;Ideal;(127, 41, 44);(108, 226, 33);(217, 241, 187)
